id_ansi,titre,type_bulletin,date_pub,cve_id,cvss_score,base_severity,cwe_id,epss_score,lien_bulletin,description,vendor,produit,versions
CERTFR-2025-AVI-0480,Multiples vulnérabilités dans le noyau Linux de Red Hat (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-37785,,,Non disponible,0.000180000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0480,"In the Linux kernel, the following vulnerability has been resolved:

ext4: fix OOB read when checking dotdot dir

Mounting a corrupted filesystem with directory which contains '.' dir
entry with rec_len == block size results in out-of-bounds read (later
on, when the corrupted directory is removed).

ext4_empty_dir() assumes every ext4 directory contains at least '.'
and '..' as directory entries in the first data block. It first loads
the '.' dir entry, performs sanity checks by calling ext4_check_dir_entry()
and then uses its rec_len member to compute the location of '..' dir
entry (in ext4_next_entry). It assumes the '..' dir entry fits into the
same data block.

If the rec_len of '.' is precisely one block (4KB), it slips through the
sanity checks (it is considered the last directory entry in the data
block) and leaves ""struct ext4_dir_entry_2 *de"" point exactly past the
memory slot allocated to the data block. The following call to
ext4_check_dir_entry() on new value of de then dereferences this pointer
which results in out-of-bounds mem access.

Fix this by extending __ext4_check_dir_entry() to check for '.' dir
entries that reach the end of data block. Make sure to ignore the phony
dir entries for checksum (by checking name_len for non-zero).

Note: This is reported by KASAN as use-after-free in case another
structure was recently freed from the slot past the bound, but it is
really an OOB read.

This issue was found by syzkaller tool.

Call Trace:
[   38.594108] BUG: KASAN: slab-use-after-free in __ext4_check_dir_entry+0x67e/0x710
[   38.594649] Read of size 2 at addr ffff88802b41a004 by task syz-executor/5375
[   38.595158]
[   38.595288] CPU: 0 UID: 0 PID: 5375 Comm: syz-executor Not tainted 6.14.0-rc7 #1
[   38.595298] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS rel-1.16.3-0-ga6ed6b701f0a-prebuilt.qemu.org 04/01/2014
[   38.595304] Call Trace:
[   38.595308]  <TASK>
[   38.595311]  dump_stack_lvl+0xa7/0xd0
[   38.595325]  print_address_description.constprop.0+0x2c/0x3f0
[   38.595339]  ? __ext4_check_dir_entry+0x67e/0x710
[   38.595349]  print_report+0xaa/0x250
[   38.595359]  ? __ext4_check_dir_entry+0x67e/0x710
[   38.595368]  ? kasan_addr_to_slab+0x9/0x90
[   38.595378]  kasan_report+0xab/0xe0
[   38.595389]  ? __ext4_check_dir_entry+0x67e/0x710
[   38.595400]  __ext4_check_dir_entry+0x67e/0x710
[   38.595410]  ext4_empty_dir+0x465/0x990
[   38.595421]  ? __pfx_ext4_empty_dir+0x10/0x10
[   38.595432]  ext4_rmdir.part.0+0x29a/0xd10
[   38.595441]  ? __dquot_initialize+0x2a7/0xbf0
[   38.595455]  ? __pfx_ext4_rmdir.part.0+0x10/0x10
[   38.595464]  ? __pfx___dquot_initialize+0x10/0x10
[   38.595478]  ? down_write+0xdb/0x140
[   38.595487]  ? __pfx_down_write+0x10/0x10
[   38.595497]  ext4_rmdir+0xee/0x140
[   38.595506]  vfs_rmdir+0x209/0x670
[   38.595517]  ? lookup_one_qstr_excl+0x3b/0x190
[   38.595529]  do_rmdir+0x363/0x3c0
[   38.595537]  ? __pfx_do_rmdir+0x10/0x10
[   38.595544]  ? strncpy_from_user+0x1ff/0x2e0
[   38.595561]  __x64_sys_unlinkat+0xf0/0x130
[   38.595570]  do_syscall_64+0x5b/0x180
[   38.595583]  entry_SYSCALL_64_after_hwframe+0x76/0x7e",Linux,Linux,2.6.19; ac27a0ec112a089f1a5102bc8dffc79c8c815571
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2017-9047,,,Non disponible,0.025010000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"A buffer overflow was discovered in libxml2 20904-GITv2.9.4-16-g0741801. The function xmlSnprintfElementContent in valid.c is supposed to recursively dump the element content definition into a char buffer 'buf' of size 'size'. The variable len is assigned strlen(buf). If the content->type is XML_ELEMENT_CONTENT_ELEMENT, then (i) the content->prefix is appended to buf (if it actually fits) whereupon (ii) content->name is written to the buffer. However, the check for whether the content->name actually fits also uses 'len' rather than the updated buffer length strlen(buf). This allows us to write about ""size"" many bytes beyond the allocated memory. This vulnerability causes programs that use libxml2, such as PHP, to crash.",n/a,n/a,n/a
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2018-5711,,,Non disponible,0.048060000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"gd_gif_in.c in the GD Graphics Library (aka libgd), as used in PHP before 5.6.33, 7.0.x before 7.0.27, 7.1.x before 7.1.13, and 7.2.x before 7.2.1, has an integer signedness error that leads to an infinite loop via a crafted GIF file, as demonstrated by a call to the imagecreatefromgif or imagecreatefromstring PHP function. This is related to GetCode_ and gdImageCreateFromGifCtx.",n/a,n/a,n/a
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2019-11038,3.1,Moyenne,CWE-457,0.092120000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"When using the gdImageCreateFromXbm() function in the GD Graphics Library (aka LibGD) 2.2.5, as used in the PHP GD extension in PHP versions 7.1.x below 7.1.30, 7.2.x below 7.2.19 and 7.3.x below 7.3.6, it is possible to supply data that will cause the function to use the value of uninitialized variable. This may lead to disclosing contents of the stack that has been left there by previous code.",PHP Group,PHP,7.1.x < 7.1.30; 7.2.x < 7.2.19; 7.3.x < 7.3.6
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2020-15250,4.4,Moyenne,CWE-200,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"In JUnit4 from version 4.7 and before 4.13.1, the test rule TemporaryFolder contains a local information disclosure vulnerability. On Unix like systems, the system's temporary directory is shared between all users on that system. Because of this, when files and directories are written into this directory they are, by default, readable by other users on that same system. This vulnerability does not allow other users to overwrite the contents of these directories or files. This is purely an information disclosure vulnerability. This vulnerability impacts you if the JUnit tests write sensitive information, like API keys or passwords, into the temporary folder, and the JUnit tests execute in an environment where the OS has other untrusted users. Because certain JDK file system APIs were only added in JDK 1.7, this this fix is dependent upon the version of the JDK you are using. For Java 1.7 and higher users: this vulnerability is fixed in 4.13.1. For Java 1.6 and lower users: no patch is available, you must use the workaround below. If you are unable to patch, or are stuck running on Java 1.6, specifying the `java.io.tmpdir` system environment variable to a directory that is exclusively owned by the executing user will fix this vulnerability. For more information, including an example of vulnerable code, see the referenced GitHub Security Advisory.",junit-team,junit4,< 4.13.1
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2020-35538,,,CWE-476,0.000160000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,A crafted input file could cause a null pointer dereference in jcopy_sample_rows() when processed by libjpeg-turbo.,n/a,libjpeg-turbo,libjpeg-turbo 2.0.5 onwards
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2021-38593,,,Non disponible,0.008360000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,Qt 5.x before 5.15.6 and 6.x through 6.1.2 has an out-of-bounds write in QOutlineMapper::convertPath (called from QRasterPaintEngine::fill and QPaintEngineEx::stroke).,n/a,n/a,n/a
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2022-1354,,,CWE-125,0.000200000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"A heap buffer overflow flaw was found in Libtiffs' tiffinfo.c in TIFFReadRawDataStriped() function. This flaw allows an attacker to pass a crafted TIFF file to the tiffinfo tool, triggering a heap buffer overflow issue and causing a crash that leads to a denial of service.",n/a,libtiff,Not-Known
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2022-3570,7.7,Élevée,Non disponible,0.000050000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"Multiple heap buffer overflows in tiffcrop.c utility in libtiff library Version 4.4.0 allows attacker to trigger unsafe or out of bounds memory access via crafted TIFF image file which could result into application crash, potential information disclosure or any other context-dependent impact",libtiff,libtiff,">=3.9.0, <=4.4.0"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2022-49043,8.1,Critique,CWE-416,0.000300000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,xmlXIncludeAddNode in xinclude.c in libxml2 before 2.11.0 has a use-after-free.,xmlsoft,libxml2,2.0.0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-1916,,,CWE-125,0.000170000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"A flaw was found in tiffcrop, a program distributed by the libtiff package. A specially crafted tiff file can lead to an out-of-bounds read in the extractImageSection function in tools/tiffcrop.c, resulting in a denial of service and limited information disclosure. This issue affects libtiff versions 4.x.",n/a,libtiff,libtiff versions 4.x and newer are affected
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-24056,,,Non disponible,0.000210000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"In pkgconf through 1.9.3, variable duplication can cause unbounded string expansion due to incorrect checks in libpkgconf/tuple.c:pkgconf_tuple_parse. For example, a .pc file containing a few hundred bytes can expand to one billion bytes.",n/a,n/a,n/a
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-24607,,,Non disponible,0.002950000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"Qt before 6.4.3 allows a denial of service via a crafted string when the SQL ODBC driver plugin is used and the size of SQLTCHAR is 4. The affected versions are 5.x before 5.15.13, 6.x before 6.2.8, and 6.3.x before 6.4.3.",n/a,n/a,n/a
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-37920,7.5,Élevée,CWE-345,0.001150000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"Certifi is a curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. Certifi prior to version 2023.07.22 recognizes ""e-Tugra"" root certificates. e-Tugra's root certificates were subject to an investigation prompted by reporting of security issues in their systems. Certifi 2023.07.22 removes root certificates from ""e-Tugra"" from the root store.",certifi,python-certifi,">= 2015.04.28, < 2023.07.22"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-43804,5.9,Moyenne,CWE-200,0.005690000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"urllib3 is a user-friendly HTTP client library for Python. urllib3 doesn't treat the `Cookie` HTTP header special or provide any helpers for managing cookies over HTTP, that is the responsibility of the user. However, it is possible for a user to specify a `Cookie` header and unknowingly leak information via HTTP redirects to a different origin if that user doesn't disable redirects explicitly. This issue has been patched in urllib3 version 1.26.17 or 2.0.5.",urllib3,urllib3,"< 1.26.17; >= 2.0.0, < 2.0.6"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-52355,7.5,Élevée,CWE-787,0.001190000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,An out-of-memory flaw was found in libtiff that could be triggered by passing a crafted tiff file to the TIFFRasterScanlineSize64() API. This flaw allows a remote attacker to cause a denial of service via a crafted input with a size smaller than 379 KB.,; Red Hat,; Red Hat Enterprise Linux 6; Red Hat Enterprise Linux 7; Red Hat Enterprise Linux 8; Red Hat Enterprise Linux 9,0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-0793,7.7,Élevée,CWE-20,0.001420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,A flaw was found in kube-controller-manager. This issue occurs when the initial application of a HPA config YAML lacking a .spec.behavior.scaleUp block causes a denial of service due to KCM pods going into restart churn.,; Red Hat,; Red Hat OpenShift Container Platform 4; Red Hat OpenShift Container Platform 4.12,0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-11831,5.4,Moyenne,CWE-79,0.000570000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",; Red Hat,; Red Hat Advanced Cluster Security 4.4; Red Hat Advanced Cluster Security 4.5; Red Hat Enterprise Linux 9; RHODF-4.14-RHEL-9; RHODF-4.15-RHEL-9; RHODF-4.16-RHEL-9; RHODF-4.17-RHEL-9; RHODF-4.18-RHEL-9; Cryostat 3; Logging Subsystem for Red Hat OpenShift; Migration Toolkit for Virtualization; .NET 6.0 on Red Hat Enterprise Linux; OpenShift Lightspeed; OpenShift Pipelines; OpenShift Serverless; OpenShift Service Mesh 2; Red Hat 3scale API Management Platform 2; Red Hat Advanced Cluster Management for Kubernetes 2; Red Hat Advanced Cluster Security 4; Red Hat Ansible Automation Platform 2; Red Hat build of Apache Camel - HawtIO 4; Red Hat build of Apicurio Registry 2; Red Hat build of OptaPlanner 8; Red Hat Data Grid 8; Red Hat Developer Hub; Red Hat Discovery; Red Hat Enterprise Linux 10; Red Hat Enterprise Linux 8; Red Hat Fuse 7; Red Hat Integration Camel K 1; Red Hat JBoss Enterprise Application Platform 7; Red Hat JBoss Enterprise Application Platform 8; Red Hat JBoss Enterprise Application Platform Expansion Pack; Red Hat OpenShift AI (RHOAI); Red Hat OpenShift Container Platform 3.11; Red Hat OpenShift Container Platform 4; Red Hat OpenShift Dev Spaces; Red Hat OpenShift distributed tracing 3; Red Hat Process Automation 7; Red Hat Quay 3; Red Hat Satellite 6; Red Hat Single Sign-On 7; Red Hat Trusted Profile Analyzer,6.0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-38809,5.3,Moyenne,Non disponible,0.001720000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"Applications that parse ETags from ""If-Match"" or ""If-None-Match"" request headers are vulnerable to DoS attack.

Users of affected versions should upgrade to the corresponding fixed version.

Users of older, unsupported versions could enforce a size limit on ""If-Match"" and ""If-None-Match"" headers, e.g. through a Filter.",N/A,Spring Framework,"6.1.0 - 6.1.11, 6.0.0 - 6.0.22, 5.3.0 - 5.3.37"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-38816,7.5,Élevée,Non disponible,0.927560000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,"Applications serving static resources through the functional web frameworks WebMvc.fn or WebFlux.fn are vulnerable to path traversal attacks. An attacker can craft malicious HTTP requests and obtain any file on the file system that is also accessible to the process in which the Spring application is running.

Specifically, an application is vulnerable when both of the following are true:

  *  the web application uses RouterFunctions to serve static resources
  *  resource handling is explicitly configured with a FileSystemResource location


However, malicious requests are blocked and rejected when any of the following is true:

  *  the  Spring Security HTTP Firewall https://docs.spring.io/spring-security/reference/servlet/exploits/firewall.html  is in use
  *  the application runs on Tomcat or Jetty",Spring,Spring,5.3.x; 6.0.x; 6.1.x
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-38819,7.5,Élevée,CWE-22,0.644450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,Applications serving static resources through the functional web frameworks WebMvc.fn or WebFlux.fn are vulnerable to path traversal attacks. An attacker can craft malicious HTTP requests and obtain any file on the file system that is also accessible to the process in which the Spring application is running.,N/A,Spring Framework,"Spring Framework 5.3.0 - 5.3.40, 6.0.0 - 6.0.24, 6.1.0 - 6.1.13"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-38827,4.8,Moyenne,CWE-639,0.000710000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481,The usage of String.toLowerCase() and String.toUpperCase() has some Locale dependent exceptions that could potentially result in authorization rules not working properly.,Spring by VMware Tanzu,Spring Security,"5.7.0 - 5.7.13, 5.8.0 - 5.8.15, 6.0.0 - 6.0.13, 6.1.0 - 6.1.11, 6.2.0 - 6.2.7, 6.3.0 - 6.3.4, Older unsupported versions are also affected"
